127.0.0.1 - - [27/Mar/2019:20:18:54 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:15 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/res/static/img/sort-arrow.png HTTP/1.1" 200 1224
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:15 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/res/layui/lay/modules/jquery.js HTTP/1.1" 200 97648
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:15 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/res/layui/lay/modules/element.js HTTP/1.1" 200 7264
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:15 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/res/layui/lay/modules/laytpl.js HTTP/1.1" 200 1836
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:15 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/res/layui/lay/modules/carousel.js HTTP/1.1" 200 3839
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:15 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/res/layui/lay/modules/laypage.js HTTP/1.1" 200 4472
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:27 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1564
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:27 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:29 +0800] "POST /20151104697_zhongyangyang_GraduationDesign/AddStudent?opr=addStu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:29 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:39 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1564
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:25:39 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:28:43 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1607
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:28:43 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:28:48 +0800] "POST /20151104697_zhongyangyang_GraduationDesign/AddStudent?opr=addStu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:28:48 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:28:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:05 +0800] "POST /20151104697_zhongyangyang_GraduationDesign/AddStudent?opr=addStu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:05 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:09 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:14 +0800] "POST /20151104697_zhongyangyang_GraduationDesign/AddStudent?opr=addStu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:14 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:21 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:27 +0800] "POST /20151104697_zhongyangyang_GraduationDesign/AddStudent?opr=addStu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:29:27 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:36:06 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:36:06 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:36:06 +0800] "GET /20151104697_zhongyangyang_GraduationDesign HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:36:06 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:36:07 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/ HTTP/1.1" 200 17299
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:04 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1953
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:05 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:05 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/image/preview.jpg HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:05 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:26 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:27 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:37:27 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:38:25 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1963
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:38:25 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:38:25 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:38:25 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/image/preview.jpg HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:04 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1980
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:04 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:04 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/image/preview.jpg HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:04 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:19 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1980
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:19 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:19 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:41:19 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/image/preview.jpg HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:42:19 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:42:45 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/commodity.jsp HTTP/1.1" 200 8623
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:42:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1980
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:42:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:42:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/image/preview.jpg HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:42:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:46:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/add.jsp HTTP/1.1" 200 1980
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:46:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/jquery-3.2.1.js HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:46:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/html/css/common.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [27/Mar/2019:20:46:51 +0800] "GET /20151104697_zhongyangyang_GraduationDesign/image/preview.jpg HTTP/1.1" 404 1114
